BusinessShortNumber,BusinessNumber,IdBill,einigungskonferenz,einigungskonferenz_ang,LegislativePeriodNumber,rounds,diff,DepartmentAbbreviation,DepartmentName,year,pol_diff,lsq,party_pol
14.042,20140042,e4ec78b7-b3e7-4e2f-a02d-a34f00bb320f,0,NA,49,2,0,EFD,Finanzdepartement,2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.044,20140044,71bd2663-9054-43ae-a42b-a34d00b7ba2e,0,NA,49,2,0,EDI,Departement des Innern,2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.045,20140045,9d8d25db-2349-4f85-8438-a342010d40cf,0,NA,49,2,0,EFD,Finanzdepartement,2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.046,20140046,809d0d06-c69a-4e3b-8814-a35b00c1d92d,1,1,50,8,5,UVEK,"Departement für Umwelt, Verkehr, Energie und Kommunikation",2015,0.21809045226130652,0.21239657217834185,2.833333333333333
14.048,20140048,ec5a3f89-5a1d-4c61-9d39-a35400c799fc,0,NA,49,2,0,EJPD,Justiz- und Polizeidepartement,2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.049,20140049,945695e0-8434-4f31-ad78-a35400c83ac3,0,NA,49,2,0,EFD,Finanzdepartement,2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.050,20140050,afd35029-1510-4c8b-a972-a35400c6e2e2,0,NA,49,2,0,EDA,Departement für auswärtige Angelegenheiten,2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.051,20140051,0318ae24-a34f-4784-8378-a35c00e6acdd,0,NA,49,2,0,EFD,Finanzdepartement,2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.052,20140052,d0972b7d-f1a2-4460-81e5-a35b00c1006a,0,NA,49,2,0,VBS,"Departement für Verteidigung, Bevölkerungsschutz und Sport",2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.053,20140053,7568be7d-20c8-404d-9984-a37700f78ffc,0,NA,50,4,2,EJPD,Justiz- und Polizeidepartement,2015,0.21809045226130652,0.21239657217834185,2.833333333333333
14.055,20140055,11e5b99e-24b3-493d-8d50-a3a800960c17,0,NA,49,2,0,WBF,"Departement für Wirtschaft, Bildung und Forschung",2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.056,20140056,09eb81d0-0a13-40f4-b837-a3a80093ebdf,0,NA,49,2,0,EFD,Finanzdepartement,2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.056,20140056,11547a3f-1330-4ff9-8395-a3a80093bd98,0,NA,49,2,0,EFD,Finanzdepartement,2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.056,20140056,71295ccc-7e46-4f16-b724-a3a8009429eb,0,NA,49,2,0,EFD,Finanzdepartement,2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.056,20140056,eec42b31-c914-4d3c-8709-a3a800935c6f,0,NA,49,2,0,EFD,Finanzdepartement,2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.058,20140058,846b7a34-3c81-4e10-b5eb-a3af00960223,0,NA,50,2,0,EDI,Departement des Innern,2015,0.21809045226130652,0.21239657217834185,2.833333333333333
14.059,20140059,e2b00015-afcf-4bb3-b3c6-a3b6007e9602,0,NA,49,3,1,WBF,"Departement für Wirtschaft, Bildung und Forschung",2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.060,20140060,75687a4a-e1ef-432f-9a66-a3bd00e8f8cb,0,NA,49,2,0,EJPD,Justiz- und Polizeidepartement,2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.061,20140061,c64fa967-9ea8-41ef-befb-a3c400b47063,0,NA,49,6,4,EFD,Finanzdepartement,2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.062,20140062,a227c399-0925-4669-afd5-a3c400b58441,0,NA,49,2,0,UVEK,"Departement für Umwelt, Verkehr, Energie und Kommunikation",2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.063,20140063,bb9757c0-2b68-4992-8758-a3cb00c8c1a6,0,NA,49,3,1,EJPD,Justiz- und Polizeidepartement,2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.064,20140064,26788751-9124-4e8c-9605-a3bd00e6d7cd,0,NA,49,2,0,EJPD,Justiz- und Polizeidepartement,2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.065,20140065,d60d2358-21c3-46a0-b9b9-a3b6007d7580,0,NA,49,2,0,EJPD,Justiz- und Polizeidepartement,2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.066,20140066,4207b126-331a-4427-afcc-a3af00987a12,0,NA,49,2,0,EFD,Finanzdepartement,2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.066,20140066,84da4a5f-52ad-4509-a6e7-a3af009849a9,0,NA,49,6,4,EFD,Finanzdepartement,2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.067,20140067,be6d20af-bb2a-4b61-a396-a3bd00eea5a2,0,NA,50,5,3,WBF,"Departement für Wirtschaft, Bildung und Forschung",2015,0.21809045226130652,0.21239657217834185,2.833333333333333
14.068,20140068,546fc587-7bbb-4aaf-b576-a3b60083e338,0,NA,49,2,0,WBF,"Departement für Wirtschaft, Bildung und Forschung",2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.068,20140068,f8b94ef7-5383-4cdd-984c-a3b60084c620,0,NA,49,2,0,WBF,"Departement für Wirtschaft, Bildung und Forschung",2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.069,20140069,13115b33-ab96-436f-bd41-a44300dbbf24,0,NA,50,4,2,VBS,"Departement für Verteidigung, Bevölkerungsschutz und Sport",2015,0.21809045226130652,0.21239657217834185,2.833333333333333
14.069,20140069,4bc9fd40-2ad3-46aa-af2d-a3bd00ec4a85,0,NA,49,2,0,VBS,"Departement für Verteidigung, Bevölkerungsschutz und Sport",2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.069,20140069,5e2764bf-d56c-4317-8db5-a3bd00eb8e58,0,NA,49,2,0,VBS,"Departement für Verteidigung, Bevölkerungsschutz und Sport",2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.069,20140069,804fa02f-c663-47bb-9b35-a3bd00ed10a7,0,NA,49,2,0,VBS,"Departement für Verteidigung, Bevölkerungsschutz und Sport",2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.069,20140069,dda3d39c-0ee4-4c63-ad5e-a54700c7237c,0,NA,50,2,0,VBS,"Departement für Verteidigung, Bevölkerungsschutz und Sport",2015,0.21809045226130652,0.21239657217834185,2.833333333333333
14.070,20140070,3cc48e31-bc5e-42f3-a234-a3cb00c9dba2,0,NA,49,2,0,EFD,Finanzdepartement,2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.071,20140071,b5b05ccb-9c7c-414c-bb85-a3cb00cad7dc,0,NA,49,2,0,UVEK,"Departement für Umwelt, Verkehr, Energie und Kommunikation",2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.072,20140072,065837ed-93ce-456d-b515-a3e000c11c82,0,NA,49,2,0,EFD,Finanzdepartement,2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.073,20140073,6c92e75e-9ce4-421c-8290-a3e700c8ddfd,0,NA,49,2,0,EJPD,Justiz- und Polizeidepartement,2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.074,20140074,ddc543a2-70da-4c19-9f7f-a3ee00b18e94,0,NA,50,3,1,EDI,Departement des Innern,2015,0.21809045226130652,0.21239657217834185,2.833333333333333
14.075,20140075,5bc96d6b-abfc-465c-8606-a3ee00b29027,0,NA,49,2,0,EDI,Departement des Innern,2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.076,20140076,316e6c0e-a328-4972-9b91-a3f500caa416,0,NA,49,2,0,VBS,"Departement für Verteidigung, Bevölkerungsschutz und Sport",2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.077,20140077,da339e48-eb29-409e-8a36-a403008f3ba9,0,NA,49,3,1,EFD,Finanzdepartement,2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.078,20140078,19361ebd-1459-424f-8d77-a3f500ca0bc7,0,NA,49,2,0,VBS,"Departement für Verteidigung, Bevölkerungsschutz und Sport",2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.079,20140079,9e7b6da5-d962-4934-b8e8-a3ee00b38d13,0,NA,49,2,0,EFD,Finanzdepartement,2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.080,20140080,198fb16a-fa54-48fe-b757-a3f500cb8ddd,0,NA,49,2,0,EFD,Finanzdepartement,2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.081,20140081,03988705-44e5-4884-855e-a3fc010df419,0,NA,49,2,0,EFD,Finanzdepartement,2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.082,20140082,d7379d06-07e5-4612-8a8c-a3fc010f0294,0,NA,49,2,0,EFD,Finanzdepartement,2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.083,20140083,23522a93-4b73-447e-aa7c-a3f500cc274f,0,NA,49,2,0,EFD,Finanzdepartement,2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.084,20140084,75dd2864-46d6-4351-b085-a3fc010c1775,0,NA,49,2,0,EJPD,Justiz- und Polizeidepartement,2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.085,20140085,a0c0a03a-8d95-4008-ad79-a403008d48f2,0,NA,49,2,0,EDA,Departement für auswärtige Angelegenheiten,2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.086,20140086,c4037527-cab2-4041-8700-a41f00c44919,0,NA,50,2,0,UVEK,"Departement für Umwelt, Verkehr, Energie und Kommunikation",2015,0.21809045226130652,0.21239657217834185,2.833333333333333
14.087,20140087,f97d4697-e39d-412b-bda2-a403008dfb80,0,NA,50,2,0,EDI,Departement des Innern,2015,0.21809045226130652,0.21239657217834185,2.833333333333333
14.088,20140088,388798f7-f2a6-4b94-b471-a3f701155ca7,1,1,50,8,5,EDI,Departement des Innern,2015,0.21809045226130652,0.21239657217834185,2.833333333333333
14.088,20140088,f8243751-5065-4366-9195-a3f70115c54e,1,1,50,8,5,EDI,Departement des Innern,2015,0.21809045226130652,0.21239657217834185,2.833333333333333
14.089,20140089,450121ab-908b-4031-8ef3-a41f00c608bb,0,NA,49,2,0,EFD,Finanzdepartement,2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.090,20140090,db4dd175-de4e-4783-b440-a403008ea864,0,NA,49,2,0,EJPD,Justiz- und Polizeidepartement,2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.091,20140091,ff0dac44-6812-46ff-8bdb-a3fc010a1c2c,0,NA,49,2,0,EDA,Departement für auswärtige Angelegenheiten,2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.092,20140092,cc19072a-b508-4574-8da0-a4260093c8ff,0,NA,49,2,0,WBF,"Departement für Wirtschaft, Bildung und Forschung",2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.093,20140093,22fe9da8-c96d-46a8-9de3-a4260092e737,0,NA,50,5,3,EFD,Finanzdepartement,2015,0.21809045226130652,0.21239657217834185,2.833333333333333
14.094,20140094,1d3a4d7d-9a7c-470a-9932-a42d00a7866d,0,NA,50,3,1,EJPD,Justiz- und Polizeidepartement,2015,0.21809045226130652,0.21239657217834185,2.833333333333333
14.096,20140096,0ebf4532-9799-469b-bd53-a42100f41f64,0,NA,49,2,0,EDI,Departement des Innern,2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.096,20140096,71806369-e4cc-43fa-8fbc-a42100f626fa,0,NA,49,2,0,EDI,Departement des Innern,2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.096,20140096,9410705e-244d-4a80-a59d-a42100f2d235,0,NA,49,2,0,EDI,Departement des Innern,2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.096,20140096,a39433f0-f510-4685-82f2-a42100f575dc,0,NA,49,2,0,EDI,Departement des Innern,2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.096,20140096,a8ce231e-869f-4632-b0c7-a42100f2b4ee,0,NA,49,2,0,EDI,Departement des Innern,2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.096,20140096,aaa72b15-3d80-4238-a6a3-a42100f5d503,0,NA,49,2,0,EDI,Departement des Innern,2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.096,20140096,bcab9a64-32a9-4c5d-bcd4-a42100f68b00,0,NA,49,2,0,EDI,Departement des Innern,2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.096,20140096,c08a90fa-e182-412a-8e19-a42100f47a35,0,NA,49,2,0,EDI,Departement des Innern,2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.096,20140096,e2ad822b-6eee-4ec1-94f9-a42100f3c0ed,0,NA,49,2,0,EDI,Departement des Innern,2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.096,20140096,fcf72757-4db2-44c6-a096-a42100f4d91d,0,NA,49,2,0,EDI,Departement des Innern,2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.097,20140097,534366fd-121c-4c1d-8bf2-a41f00c53397,0,NA,49,2,0,VBS,"Departement für Verteidigung, Bevölkerungsschutz und Sport",2011,0.192964824120603,0.1709247800851348,2.833333333333333
14.099,20140099,d71ed35e-5959-4e35-8483-a42d00a839af,0,NA,50,3,1,EJPD,Justiz- und Polizeidepartement,2015,0.21809045226130652,0.21239657217834185,2.833333333333333
15.001,20150001,aac6fe9c-27db-4d22-bf85-a4350104ea33,0,NA,49,2,0,BK,Bundeskanzlei,2011,0.192964824120603,0.1709247800851348,2.833333333333333
15.002,20150002,69cfdc4c-f1c3-4d7e-8d07-a4350105cc91,0,NA,49,2,0,BK,Bundeskanzlei,2011,0.192964824120603,0.1709247800851348,2.833333333333333
15.003,20150003,1644a4b7-6397-4628-b7e1-a43501075dec,0,NA,49,2,0,EFD,Finanzdepartement,2011,0.192964824120603,0.1709247800851348,2.833333333333333
15.003,20150003,1c377f3a-b458-46ce-b401-a43501074153,0,NA,49,2,0,EFD,Finanzdepartement,2011,0.192964824120603,0.1709247800851348,2.833333333333333
15.003,20150003,652019c3-0499-4913-9101-a43501079b8d,0,NA,49,2,0,EFD,Finanzdepartement,2011,0.192964824120603,0.1709247800851348,2.833333333333333
15.003,20150003,8a4b0b4e-785d-44c2-850c-a435010724ce,0,NA,49,2,0,EFD,Finanzdepartement,2011,0.192964824120603,0.1709247800851348,2.833333333333333
15.003,20150003,b6b9ca9a-03f8-441e-aea3-a43501077f2a,0,NA,49,2,0,EFD,Finanzdepartement,2011,0.192964824120603,0.1709247800851348,2.833333333333333
15.007,20150007,27e0d9b0-1adf-4646-b120-a46d010d9bce,0,NA,49,4,2,EFD,Finanzdepartement,2011,0.192964824120603,0.1709247800851348,2.833333333333333
15.007,20150007,e257d020-1660-435e-8f21-a46d01106bfc,0,NA,49,2,0,EFD,Finanzdepartement,2011,0.192964824120603,0.1709247800851348,2.833333333333333
15.016,20150016,9c0ef870-829d-4354-88f7-a44200c6e779,0,NA,49,2,0,EDA,Departement für auswärtige Angelegenheiten,2011,0.192964824120603,0.1709247800851348,2.833333333333333
15.017,20150017,6958c4da-5f92-4269-9c51-a5130139ed34,0,NA,50,2,0,VBS,"Departement für Verteidigung, Bevölkerungsschutz und Sport",2015,0.21809045226130652,0.21239657217834185,2.833333333333333
15.017,20150017,78a74156-0002-4b70-9705-a457009bf9f8,0,NA,49,2,0,VBS,"Departement für Verteidigung, Bevölkerungsschutz und Sport",2011,0.192964824120603,0.1709247800851348,2.833333333333333
15.018,20150018,60fac244-e874-4fc0-95a5-a4500096a94d,0,NA,50,2,0,EDI,Departement des Innern,2015,0.21809045226130652,0.21239657217834185,2.833333333333333
15.019,20150019,0e6fcc63-693a-4eb9-b135-a465008d06bf,0,NA,49,2,0,WBF,"Departement für Wirtschaft, Bildung und Forschung",2011,0.192964824120603,0.1709247800851348,2.833333333333333
15.019,20150019,21ffd66e-f938-4eae-bea3-a465008ce1bb,0,NA,49,5,3,WBF,"Departement für Wirtschaft, Bildung und Forschung",2011,0.192964824120603,0.1709247800851348,2.833333333333333
15.019,20150019,6a18317a-0bcb-444e-b021-a465008c8765,0,NA,49,5,3,WBF,"Departement für Wirtschaft, Bildung und Forschung",2011,0.192964824120603,0.1709247800851348,2.833333333333333
15.019,20150019,71819d25-718c-4865-9d3a-a465008cb042,0,NA,49,2,0,WBF,"Departement für Wirtschaft, Bildung und Forschung",2011,0.192964824120603,0.1709247800851348,2.833333333333333
15.019,20150019,9e11b318-4999-4785-92f3-a465008c62a7,0,NA,49,2,0,WBF,"Departement für Wirtschaft, Bildung und Forschung",2011,0.192964824120603,0.1709247800851348,2.833333333333333
15.019,20150019,a2804e4a-0aaf-4f62-8fb1-a465008d2b7d,0,NA,49,3,1,WBF,"Departement für Wirtschaft, Bildung und Forschung",2011,0.192964824120603,0.1709247800851348,2.833333333333333
15.019,20150019,aa86ba9b-c560-4712-b96a-a465008d4e8f,0,NA,49,2,0,WBF,"Departement für Wirtschaft, Bildung und Forschung",2011,0.192964824120603,0.1709247800851348,2.833333333333333
15.019,20150019,f2724e7d-0971-48ab-8848-a465008c3ca1,1,1,49,8,5,WBF,"Departement für Wirtschaft, Bildung und Forschung",2011,0.192964824120603,0.1709247800851348,2.833333333333333
15.020,20150020,9c53fab9-ec6c-4283-a091-a465008a2a0f,0,NA,50,3,1,EDI,Departement des Innern,2015,0.21809045226130652,0.21239657217834185,2.833333333333333
15.021,20150021,580f5952-054a-425e-b0d4-a465008f08c9,0,NA,49,2,0,WBF,"Departement für Wirtschaft, Bildung und Forschung",2011,0.192964824120603,0.1709247800851348,2.833333333333333
15.022,20150022,17d57197-75c2-47d7-aad5-a457009dab75,0,NA,49,2,0,VBS,"Departement für Verteidigung, Bevölkerungsschutz und Sport",2011,0.192964824120603,0.1709247800851348,2.833333333333333
15.023,20150023,7635cab7-b1d7-40d6-aa10-a45e00b6ee3f,0,NA,50,2,0,UVEK,"Departement für Umwelt, Verkehr, Energie und Kommunikation",2015,0.21809045226130652,0.21239657217834185,2.833333333333333
15.023,20150023,9c5e50cd-be8c-44b2-8714-a45e00b64018,0,NA,50,6,4,UVEK,"Departement für Umwelt, Verkehr, Energie und Kommunikation",2015,0.21809045226130652,0.21239657217834185,2.833333333333333
15.023,20150023,d318255f-b51a-4422-8e41-a45e00b69f91,0,NA,50,3,1,UVEK,"Departement für Umwelt, Verkehr, Energie und Kommunikation",2015,0.21809045226130652,0.21239657217834185,2.833333333333333
15.023,20150023,ea1e5cc0-38f7-411a-93d5-a45e00b5cf6b,0,NA,50,6,4,UVEK,"Departement für Umwelt, Verkehr, Energie und Kommunikation",2015,0.21809045226130652,0.21239657217834185,2.833333333333333
15.024,20150024,b13458ae-3738-4245-963b-a45e00af4a83,0,NA,49,2,0,VBS,"Departement für Verteidigung, Bevölkerungsschutz und Sport",2011,0.192964824120603,0.1709247800851348,2.833333333333333
15.025,20150025,5e9229dc-650b-431e-bd20-a46c0090a608,1,1,50,8,5,EFD,Finanzdepartement,2015,0.21809045226130652,0.21239657217834185,2.833333333333333
15.026,20150026,00cd3460-d105-4772-872f-a45e00ae7e80,0,NA,49,2,0,VBS,"Departement für Verteidigung, Bevölkerungsschutz und Sport",2011,0.192964824120603,0.1709247800851348,2.833333333333333
15.028,20150028,54d03dee-af2d-439e-aded-a465008b6c77,0,NA,50,2,0,EFD,Finanzdepartement,2015,0.21809045226130652,0.21239657217834185,2.833333333333333
15.029,20150029,6ad3cf2b-7440-4851-a51b-a47600899f5e,0,NA,50,3,1,EFD,Finanzdepartement,2015,0.21809045226130652,0.21239657217834185,2.833333333333333
15.030,20150030,dc133676-3146-4bbe-9bf6-a465008ac732,0,NA,50,2,0,EJPD,Justiz- und Polizeidepartement,2015,0.21809045226130652,0.21239657217834185,2.833333333333333
15.031,20150031,355423a9-330d-4b9d-8158-a476008b95ca,0,NA,49,2,0,WBF,"Departement für Wirtschaft, Bildung und Forschung",2011,0.192964824120603,0.1709247800851348,2.833333333333333
15.031,20150031,c002cfd8-c09e-4739-a9d5-a476008b0263,0,NA,49,3,1,WBF,"Departement für Wirtschaft, Bildung und Forschung",2011,0.192964824120603,0.1709247800851348,2.833333333333333
15.034,20150034,afbd0dc7-1002-4565-8c4e-a4a400b6d987,0,NA,50,6,4,EJPD,Justiz- und Polizeidepartement,2015,0.21809045226130652,0.21239657217834185,2.833333333333333
15.036,20150036,0e97ecdb-a08a-4a32-9ecd-a4ab00962d2a,0,NA,50,2,0,EDA,Departement für auswärtige Angelegenheiten,2015,0.21809045226130652,0.21239657217834185,2.833333333333333
15.037,20150037,b48b8acb-b69a-40ef-8a0a-a4b900ae9659,0,NA,50,2,0,UVEK,"Departement für Umwelt, Verkehr, Energie und Kommunikation",2015,0.21809045226130652,0.21239657217834185,2.833333333333333
15.038,20150038,9887faa0-3685-4fdf-837d-a4b900adf09c,0,NA,50,2,0,EJPD,Justiz- und Polizeidepartement,2015,0.21809045226130652,0.21239657217834185,2.833333333333333
15.039,20150039,11cb5423-6bb7-4573-8790-a4b200b92575,0,NA,50,2,0,EFD,Finanzdepartement,2015,0.21809045226130652,0.21239657217834185,2.833333333333333
15.041,20150041,142aaa56-867d-43bf-843b-a513011b4f7f,1,1,50,8,5,EFD,Finanzdepartement,2015,0.21809045226130652,0.21239657217834185,2.833333333333333
15.041,20150041,5e0bb304-9cce-486a-8316-a513011b8365,0,NA,50,2,0,EFD,Finanzdepartement,2015,0.21809045226130652,0.21239657217834185,2.833333333333333
15.041,20150041,a95d9db5-5691-4533-82f6-a513011bb12a,0,NA,50,2,0,EFD,Finanzdepartement,2015,0.21809045226130652,0.21239657217834185,2.833333333333333
15.041,20150041,de3049b6-504a-44ef-b66b-a55d00c19da3,0,NA,50,2,0,EFD,Finanzdepartement,2015,0.21809045226130652,0.21239657217834185,2.833333333333333
15.042,20150042,737e20cc-0e53-48ad-a86e-a52900cdd71f,0,NA,50,2,0,EFD,Finanzdepartement,2015,0.21809045226130652,0.21239657217834185,2.833333333333333
15.042,20150042,a22dfb67-b021-4794-9b96-a52900cd8d41,0,NA,50,2,0,EFD,Finanzdepartement,2015,0.21809045226130652,0.21239657217834185,2.833333333333333
15.045,20150045,5bf7d677-7857-405e-bc4b-a4c000af4ab3,0,NA,50,2,0,WBF,"Departement für Wirtschaft, Bildung und Forschung",2015,0.21809045226130652,0.21239657217834185,2.833333333333333
15.045,20150045,65d5723c-7b76-43e9-8c78-a4c000af4a9a,0,NA,50,2,0,WBF,"Departement für Wirtschaft, Bildung und Forschung",2015,0.21809045226130652,0.21239657217834185,2.833333333333333
15.046,20150046,5447e38b-7264-4c4c-a1ad-a4e200f32e33,0,NA,50,2,0,EFD,Finanzdepartement,2015,0.21809045226130652,0.21239657217834185,2.833333333333333
15.046,20150046,8bdcd0da-628f-4e77-af44-a4e200f35945,0,NA,50,4,2,EFD,Finanzdepartement,2015,0.21809045226130652,0.21239657217834185,2.833333333333333
15.047,20150047,ebe5ba50-ca7e-48cf-8ed9-a4e200f6984b,0,NA,50,3,1,EFD,Finanzdepartement,2015,0.21809045226130652,0.21239657217834185,2.833333333333333
15.049,20150049,c0d672ad-ba81-49c8-9cf4-a4e200e70e47,0,NA,50,6,4,EFD,Finanzdepartement,2015,0.21809045226130652,0.21239657217834185,2.833333333333333
15.050,20150050,17403a21-e78a-4dc8-8bee-a4c1010d2213,0,NA,50,3,1,WBF,"Departement für Wirtschaft, Bildung und Forschung",2015,0.21809045226130652,0.21239657217834185,2.833333333333333
15.050,20150050,4d960cd2-a1d5-4cc3-9129-a6b3012a3e6d,0,NA,50,2,0,WBF,"Departement für Wirtschaft, Bildung und Forschung",2015,0.21809045226130652,0.21239657217834185,2.833333333333333
15.052,20150052,e8a0e01a-b58e-44b0-a2b6-a4e20102245f,0,NA,50,2,0,EJPD,Justiz- und Polizeidepartement,2015,0.21809045226130652,0.21239657217834185,2.833333333333333
15.053,20150053,3cf2a9be-652d-421b-8bc5-a4e20102cae0,0,NA,50,2,0,EFD,Finanzdepartement,2015,0.21809045226130652,0.21239657217834185,2.833333333333333
15.054,20150054,8ee9dfc2-bb29-49b2-bae3-a4e300bf781f,0,NA,50,3,1,WBF,"Departement für Wirtschaft, Bildung und Forschung",2015,0.21809045226130652,0.21239657217834185,2.833333333333333
15.056,20150056,f62c0441-3b22-41b0-b2e8-a51301388cf8,0,NA,50,2,0,EFD,Finanzdepartement,2015,0.21809045226130652,0.21239657217834185,2.833333333333333
15.057,20150057,47e3f63c-58e1-44fb-943a-a52900bf5380,0,NA,50,4,2,EFD,Finanzdepartement,2015,0.21809045226130652,0.21239657217834185,2.833333333333333
15.058,20150058,292e0bde-64e1-420b-b599-a51b00bd3542,0,NA,50,2,0,EFD,Finanzdepartement,2015,0.21809045226130652,0.21239657217834185,2.833333333333333
15.059,20150059,9880d46a-dd68-41cd-9e92-a53000b95fe8,0,NA,50,2,0,WBF,"Departement für Wirtschaft, Bildung und Forschung",2015,0.21809045226130652,0.21239657217834185,2.833333333333333
15.059,20150059,d3e8036d-3f12-46a1-8ef7-a53000b93fe0,0,NA,50,2,0,WBF,"Departement für Wirtschaft, Bildung und Forschung",2015,0.21809045226130652,0.21239657217834185,2.833333333333333
15.060,20150060,a91fe3cb-69ab-4030-a7fe-a52900c05abb,0,NA,50,3,1,EFD,Finanzdepartement,2015,0.21809045226130652,0.21239657217834185,2.833333333333333
15.061,20150061,5717351f-8337-4730-bf4e-a52300993c3f,0,NA,50,2,0,UVEK,"Departement für Umwelt, Verkehr, Energie und Kommunikation",2015,0.21809045226130652,0.21239657217834185,2.833333333333333
15.062,20150062,6cc7f6b4-c802-47e9-818f-a52300967e5a,0,NA,50,2,0,BK,Bundeskanzlei,2015,0.21809045226130652,0.21239657217834185,2.833333333333333
15.064,20150064,ea9b4c87-0d74-4507-a04c-a54500cf3266,0,NA,50,2,0,EFD,Finanzdepartement,2015,0.21809045226130652,0.21239657217834185,2.833333333333333
15.064,20150064,f7700529-e9dc-408f-aa6a-a54500ce994c,0,NA,50,2,0,EFD,Finanzdepartement,2015,0.21809045226130652,0.21239657217834185,2.833333333333333
15.065,20150065,496a76ad-8064-45bd-b1f7-a54500cc3e2e,0,NA,50,2,0,EJPD,Justiz- und Polizeidepartement,2015,0.21809045226130652,0.21239657217834185,2.833333333333333
15.066,20150066,9707d1cc-4b0f-4984-90f1-a53e00cc8a6b,0,NA,50,2,0,EFD,Finanzdepartement,2015,0.21809045226130652,0.21239657217834185,2.833333333333333
15.069,20150069,abb973c1-3f06-4051-8a22-a56100c0fcea,1,1,50,8,5,EJPD,Justiz- und Polizeidepartement,2015,0.21809045226130652,0.21239657217834185,2.833333333333333
15.070,20150070,753689e6-dc8b-4201-9898-a55a00bc114b,0,NA,50,2,0,EFD,Finanzdepartement,2015,0.21809045226130652,0.21239657217834185,2.833333333333333
15.070,20150070,ccc95f4d-924b-4113-8372-a55a00bc8fd8,0,NA,50,2,0,EFD,Finanzdepartement,2015,0.21809045226130652,0.21239657217834185,2.833333333333333
15.071,20150071,d8766789-8b1d-4eea-a75f-a553009370c9,0,NA,50,2,0,EFD,Finanzdepartement,2015,0.21809045226130652,0.21239657217834185,2.833333333333333
15.073,20150073,140591f5-d262-4638-a861-a58300f4e689,0,NA,50,6,4,EFD,Finanzdepartement,2015,0.21809045226130652,0.21239657217834185,2.833333333333333
15.073,20150073,c5dd4cfe-15ae-4569-a297-a58300f5be91,0,NA,50,6,4,EFD,Finanzdepartement,2015,0.21809045226130652,0.21239657217834185,2.833333333333333
15.074,20150074,93619f4b-b90c-49f5-bf8e-a56100c2bb91,0,NA,50,2,0,EFD,Finanzdepartement,2015,0.21809045226130652,0.21239657217834185,2.833333333333333
